ts_code,peer_group,hfsf_latest_ann_date,hfsf_latest_report_period,hfsf_roe,hfsf_roic,hfsf_gross_margin_pct,hfsf_profit_dedt,hfsf_fcff,hfsf_debt_to_assets_pct,hfsf_revenue,hfsf_net_profit,hfsf_ocf,hfsf_free_cashflow,hfsf_capex,hfsf_total_assets,hfsf_total_liab,hfsf_close,hfsf_pe_ttm,hfsf_dividend_yield_pct,hfsf_total_mv_10k,hfsf_dividend_yield,hfsf_pe_inverse,hfsf_market_cap,hfsf_fcf_yield,hfsf_profit_dedt_ratio,hfsf_ocf_np_ratio,hfsf_fcf_to_assets,hfsf_pe_ttm_5y_monthly_avg,hfsf_pe_ttm_vs_5y_avg,hfsf_gross_margin_3y_std,hfsf_revenue_3y_cagr,hfsf_fcf_3y_cagr,hfsf_pe_ttm_peer_avg,hfsf_gross_margin_peer_avg,hfsf_fcf_to_assets_peer_avg,hfsf_pe_ttm_vs_peer,hfsf_gross_margin_vs_peer,hfsf_score,hfsf_signal
000059.SZ,炼油化工,20251029,20250930,-12.9275,-5.3191,11.5419,-1412907536.0,-5036148507.46,56.1327,30290451600.3,-1393597233.14,-3804299497.6,-4123684279.54,319384781.94,24472045387.83,13736822837.89,5.52,,0.3261,882892.2804,0.003261,,8828922804.0,-0.46706539077131115,1.0138564446030727,2.7298414542832417,-0.1685059100777378,188.07673548387098,,4.943203068220712,-0.021422075489273773,,,11.5419,-0.1685059100777378,,0.0,-1.4529035653966125,
000061.SZ,商业物业经营,20251028,20250930,3.5867,2.7642,20.8055,,,53.9977,5197883938.6,263848478.5,660342439.1,-506682173.33000004,1167024612.43,23900392306.82,12905650624.8,7.77,46.0751,0.7702,1542314.8508,0.007702,0.021703696790674357,15423148507.999998,-0.03285205825951709,,2.5027335493996414,-0.02119974295088946,34.41263770491803,1.3389005630746882,2.5724549017750875,0.11207844563769931,0.5365764058128364,112.44886666666666,28.315966666666668,-0.024718222813533936,0.4097426800803684,-7.5104666666666695,-0.16897627510299948,
000065.SZ,国际工程,20251031,20250930,4.9358,2.7171,14.2384,480606412.97,221978199.1425,56.873,9915075670.68,484640816.04,147471202.25,-270572974.9091,98385690.49,25279563333.27,14377238691.27,13.75,20.5627,0.9922,1596982.9686,0.009922,0.04863174583104359,15969829686.0,-0.016942758954173357,0.9916754781345799,0.3042896870614142,-0.010703229772683752,13.224504918032787,1.5548937466809007,1.6118618643254343,0.07892969809449446,1.3574381343968804,22.7295,16.023033333333334,-0.013967213559500952,0.9046701423260519,-1.7846333333333337,-0.09196155116522839,
000089.SZ,航空机场,20251025,20250930,4.084,3.1061,23.3484,402692280.73,697254193.2044,51.852,3839498821.13,468102596.77,1527548270.82,697254193.2044,272880130.49,24074714514.6,12483232064.08,6.77,23.7624,1.7725,1388370.9576,0.017725,0.042083291250042086,13883709576.0,0.050221029861479145,0.8602650006828759,3.2632766435400775,0.02896209601079811,61.103545945945946,0.38888741450489533,24.91556336199659,0.09424531190030638,-0.2961409359500776,23.7624,23.3484,0.02896209601079811,1.0,0.0,0.20972577058124167,
000099.SZ,航空运输,20251030,20250930,4.5344,3.7801,24.6775,245102278.1,234271002.5095,28.4025,1632628946.24,244649729.45,684263941.89,585885304.21,98378637.68,7787725241.34,2211904909.62,17.25,43.354,1.0899,1338203.4863,0.010899,0.023065922406237026,13382034863.0,0.04378148093380887,1.0018497819352483,2.796912726730996,0.07523189199073352,39.186973770491804,1.1063370255104008,2.939829852729575,0.05177985330599055,0.06713073811717929,30.5289,15.7895,0.04162289330222386,1.420097022820999,8.887999999999998,0.18900385587572766,
000156.SZ,电视广播Ⅲ,20251031,20250930,2.3354,1.4566,29.6508,268574632.68,1239665830.0526,48.1997,6406782729.46,349042182.18,-436496111.08,-737373916.25,300877805.17,29626975141.07,14280112895.41,7.37,29.277,2.4423,1365611.2098,0.024423,0.03415650510639751,13656112098.0,-0.053995889236878175,0.7694618197794124,-1.2505540400698625,-0.024888599417894175,20.66327213114754,1.416861754236312,0.8309642230565656,0.025825309212331504,,81.53599999999999,29.34745714285714,0.037541961699339585,0.35906838697017274,0.3033428571428587,-0.12154717291411066,
000403.SZ,血液制品,20251029,20250930,4.4786,3.7786,46.3184,323356534.14,,16.2506,1618146526.33,357181135.91,-96486845.09,-634174627.792,250229572.61,9575191241.62,1556024436.76,13.12,22.2756,2.0521,1246921.3704,0.020520999999999998,0.04489216901003789,12469213703.999998,-0.050859231612059325,0.9053012649063221,-0.2701342131190044,-0.06623101427316304,39.68248032786885,0.5613459596263174,2.875946168307049,0.10421806343847817,,53.308299999999996,50.26105,-0.05527251907865896,0.4178636347435578,-3.9426500000000004,0.012655110560061111,
000420.SZ,粘胶,20251031,20250930,0.7408,1.5436,10.9378,29741164.9,-118253818.5905,64.0719,4019389628.49,32647539.76,54609439.37,290633819.7879,182306197.71,13699054251.01,8777243307.42,4.83,,,1187633.4097,,,11876334097.0,0.024471677658623212,0.9109772166182974,1.6726969251419022,0.021215612002300977,339.5556884615384,,2.4402370503020125,0.027478948201990594,0.8219654535093865,,10.9378,0.021215612002300977,,0.0,-0.0703672926002986,
000422.SZ,氮肥,20251025,20250930,12.2405,6.1394,18.4829,516428430.84,-851786656.602,74.6676,19166783218.61,811591054.03,3117177816.12,-851786656.602,3456732130.97,45043471761.22,33632858863.58,17.27,21.1452,1.152,1879405.0075,0.011519999999999999,0.047292056826135485,18794050075.0,-0.04532214467891908,0.6363160710996582,3.8408232824172743,-0.018910324255585965,17.96749016393443,1.1768588604792498,5.120668601820144,-0.014737018939514956,,21.1452,18.4829,-0.018910324255585965,1.0,0.0,0.160998974227741,
000498.SZ,基建市政工程,20251031,20250930,5.7017,2.9906,12.2934,1344455501.63,-3279277709.2098,76.2817,41353854503.99,1409681500.71,-1389064441.49,-2095932949.55,706868508.06,173929023222.84,132676005968.33,5.75,3.9226,3.5442,892653.6141,0.035442,0.2549329526334574,8926536141.0,-0.23479801307511447,0.9537299744324174,-0.9853746685264607,-0.012050507216755107,4.688898360655738,0.8365717698029667,0.599074405228599,0.0744407088641732,,9.679275,11.26315,-0.029955095590727048,0.40525762518370434,1.0302500000000006,-0.2347075958553259,
000503.SZ,垂直应用软件,20251030,20250930,-10.359,-7.791,-5.1527,-138186108.39,-389720754.42,37.0217,170401734.11,-138429304.65,-182692908.18,-211547676.47,28854768.29,2011841442.6,744817433.43,7.99,,,782422.7251,,,7824227251.0,-0.027037516892542007,0.9982431735779147,1.319756020171557,-0.10515126688940592,4057.4261,,4.720526855094319,0.07164514448027659,,338.9110411764706,40.446389999999994,-0.06992333160425092,,-45.59909,-1.2317743779497066,
000543.SZ,火力发电,20251025,20250930,11.5507,5.6026,16.6688,1889699266.0,2397451518.7509,62.9977,21772671545.11,1905960440.36,6372572410.31,2397451518.7509,2375499486.63,68200032796.0,42964483714.81,9.11,8.6519,3.5016,2065112.4945,0.035016,0.11558154856158763,20651124945.0,0.11609302278379585,0.9914682519029994,3.3434966830194766,0.035153231171048835,12.700225581395348,0.6812398681070855,6.543414519881804,0.09369944879104075,,47.3028,18.06511111111111,-0.0066797884529461345,0.18290460606983097,-1.3963111111111104,0.6528360637647054,top_20pct
000550.SZ,商用载货车,20251022,20250930,6.6444,4.3338,14.0427,466986995.0,-2100643230.2387,65.3348,27288525392.0,749134001.0,201904797.0,-2186327617.2387,814672096.0,29616572234.0,19349932275.0,17.45,12.6794,4.0802,1506308.43,0.040802,0.07886808524062654,15063084300.0,-0.14514475081565467,0.6233691093671238,0.26951759862785885,-0.0738210890836578,17.169986885245905,0.7384629985300311,0.4569240987297562,0.01729447502533965,-0.11349563413129093,27.7644,10.910166666666667,-0.029003239561309745,0.4566783362867557,3.132533333333333,0.005444872588544809,
000552.SZ,动力煤,20251031,20250930,-1.6417,-0.6958,14.4171,-331557187.85,-4115706224.97,50.856,6119459780.35,-275361760.13,-789178565.47,-2760188549.69,1971009984.22,34753514200.9,17674246149.44,2.8,,2.4286,1498506.9781,0.024286,,14985069781.0,-0.18419590899668165,1.2040785463220085,2.865970079133079,-0.07942185454208024,14.318938181818183,,7.743962654717977,0.18678916225776399,,134.92753333333334,15.212380000000001,-0.01422360468601295,,-0.7952800000000018,-0.5178103439844618,
000555.SZ,IT服务Ⅲ,20251031,20250930,-1.9096,-2.62,11.5119,-128257983.86,-1064174766.47,59.0509,8673272847.89,-106798001.9,-2857302766.55,-2878664960.0,21362193.45,13604968936.83,8033859823.55,15.54,,,1516353.4751,,,15163534751.0,-0.18984128748807455,1.2009399200192339,26.754271762737915,-0.2115892342985928,536.081525,,0.981566815691456,-0.02505093865519381,-0.18532314507846837,157.79520666666667,33.292692307692306,-0.055063772111947525,,-21.780792307692305,-0.7660590597764838,
000557.SZ,铁路运输,20251030,20250930,4.7234,4.243,18.5957,134105175.65,,8.5773,984545005.36,294666664.51,323136222.44,-130847781.72000003,453984004.16,6963897970.02,597317618.53,4.7,20.5509,1.0638,685436.1255,0.010638000000000002,0.04865966940620606,6854361255.0,-0.0190897119151039,0.4551080654915715,1.096616147528401,-0.01878944554950512,27.80130655737705,0.7392062656331105,3.924540019416288,0.016992777031444417,0.10533588416879791,18.64415,14.674900000000001,0.0022475744273647864,1.1022706854428868,3.9208,0.07055525432308915,
000567.SZ,资产管理,20251030,20250930,3.2202,3.5835,99.3303,152008737.97,1163637484.9631,37.3821,457469792.74,170894185.0,1267421295.56,1266561709.56,859586.0,8640002989.57,3229818458.34,5.28,,,1032024.6578,,,10320246578.0,0.12272591550864397,0.8894904058321236,7.416409724883266,0.1465927397350397,33.422661818181815,,1.5611778309981228,0.06621669714080647,-0.4043142373781847,53.0669,69.3453,0.07484361227314251,,29.985,0.6730884425487031,top_20pct
000581.SZ,底盘与发动机系统,20251028,20250930,5.7745,5.2537,17.8096,1090418425.5,,27.8127,8499066423.01,1152113285.22,949443901.67,284004623.8399999,665439277.83,29075685744.96,8086722774.36,20.63,12.9997,4.8617,1994478.8847,0.048617,0.07692485211197181,19944788847.0,0.014239540263807733,0.9464507001946261,0.8240890143790854,0.009767770443358486,19.159100000000002,0.6785130825560699,2.3145142424851617,-0.0654672189331732,,53.256008333333334,22.543149999999997,-0.0005441863271759354,0.2440982793647227,-4.7335499999999975,0.25511985098085077,
000589.SZ,轮胎轮毂,20251028,20250930,5.0844,3.829,17.4044,428017268.73,-1004225176.0292,50.9998,7956058652.92,449974358.89,443226917.96,-604871230.71,1048098148.67,18297028317.92,9331443847.74,4.65,14.3158,3.6417,722900.3944,0.036417000000000005,0.0698528898140516,7229003944.0,-0.08367283174773159,0.951203685885205,0.9850048323939066,-0.03305844097741232,11.648716393442623,1.2289594420943024,2.44389361286452,0.07812552631511704,,91.72874,13.90534,-0.030114625244393255,0.15606668095517282,3.4990599999999983,0.06327754392819043,
000597.SZ,化学制剂,20251028,20250930,3.2325,1.9299,35.0298,132146529.56,-805087177.8627,58.9911,5478085124.55,172703081.21,379202723.95,317611815.61,61590908.34,13648603462.73,8051463190.34,5.22,19.8872,1.9157,744940.0743,0.019157,0.050283599501186695,7449400743.0,0.0426358879817885,0.7651660215564721,2.1956917114229406,0.023270645709452763,69.5471,0.28595297287737376,0.7040871122713921,-0.016300691202513318,,89.96438500000001,56.69078148148148,0.012126126574557175,0.2210563658052017,-21.66098148148148,-0.04699481249195923,
000600.SZ,火力发电,20251031,20250930,13.6045,6.391,27.3348,1546566720.01,-201399062.3658,57.3426,16482323131.79,1583220601.32,3672526747.92,1014366896.21,2658159851.71,48226762340.45,27654474446.92,10.14,10.8964,2.2726,1828479.6573,0.022726000000000003,0.09177342975661687,18284796573.0,0.055475973832153615,0.9768485318600326,2.3196557351881695,0.021033277934961105,48.580941025641025,0.22429372033466538,8.85978032310433,0.16066021500183836,,47.3028,18.06511111111111,-0.0066797884529461345,0.23035422850232967,9.26968888888889,0.7669729469825228,top_20pct
000603.SZ,铅锌,20251028,20250930,10.1883,8.1032,55.8872,331027156.39,,46.9059,1652413539.7,322635238.46,423418496.16,-49001874.06,472420370.22,7110617667.58,3335299242.61,38.48,51.7068,0.2599,2655002.0434,0.002599,0.01933981603966983,26550020434.0,-0.0018456435535261632,1.026010543578737,1.3123752327273919,-0.0068913667350472396,33.775062295081966,1.5309164953791692,13.073915650140933,0.05291430390072005,0.4336803078386169,31.30632857142857,28.86372857142857,-0.01408986385146012,1.6516404944139549,27.02347142857143,0.4553743107080422,top_20pct
000612.SZ,铝,20251031,20250930,13.6957,12.497,20.9041,908296891.45,236693192.9561,14.0282,4981543883.45,905920510.97,-209868307.58,-228637942.10000002,18769634.52,8135876077.72,1141313471.65,11.69,13.0114,1.1121,1393681.0916,0.011121,0.07685568040333861,13936810916.0,-0.016405327120963865,1.002623166658911,-0.23166304884220676,-0.02810243665413271,21.403827868852456,0.6079006091678868,6.737619920614897,0.0707796404891845,0.26181516625928025,121.54901249999999,10.67855,-0.029141843449645842,0.10704652989262255,10.22555,0.6584297021221608,top_20pct
000620.SZ,住宅开发,20251031,20250930,-10.3853,-5.9246,6.7438,-496017103.39,100458704.12,58.4934,1168650247.66,-485995912.86,-10856159.81,-14175118.950000001,3318959.14,11826220756.93,6917554520.2,2.95,,,1732185.4368,,,17321854368.0,-0.0008183372662563653,1.0206199070091495,0.022337965243603427,-0.0011986178206333227,6.092025,,5.421744738243093,-0.22869950635946013,,144.56085,21.179933333333334,-0.028213595259488532,,-14.436133333333334,-0.7183387699741428,
000628.SZ,房屋建设Ⅲ,20251031,20250930,4.4236,1.9348,11.0135,71004978.84,-288581182.5367,82.3318,3522248603.04,95269603.78,-418220364.75,-427564118.28,9343753.53,12494111970.78,10286630247.24,49.0,150.4139,0.1122,1726172.0,0.001122,0.006648321730903859,17261720000.0,-0.024769496798696767,0.7453057011128886,-4.389861489460684,-0.034221249119580875,120.63222999999999,1.2468798761326059,0.43732913888087277,0.015127103648181484,,71.64863333333334,8.603166666666667,-0.020697179443603563,2.099326853873463,2.410333333333334,-0.238206603051469,
000636.SZ,被动元件,20251029,20250930,1.8486,1.3986,18.6031,232170602.02,,24.1058,4108368709.6,228472175.83,258781353.48,-644879035.1077,323669555.75,16654263869.42,4014643663.91,19.61,75.5432,0.7586,2268902.9068,0.007586000000000001,0.013237458831503034,22689029068.0,-0.02842250469048145,1.0161876437538369,1.1326602573809785,-0.0387215574440252,70.8782475409836,1.0658164192944952,7.683864963783958,-0.004624675279262469,,52.681650000000005,27.5981,0.0006023192329312524,1.4339566053834683,-8.994999999999997,-0.32175381104787104,
000650.SZ,中药Ⅲ,20251031,20250930,6.0538,6.75,36.4259,276937850.51,,13.0835,2833451760.31,379135177.06,671439893.46,894690794.0542,42411635.49,8103800378.35,1060262812.3,5.7,17.9169,2.6316,797964.7934,0.026316000000000003,0.055813226618444046,7979647934.0,0.11212158750037907,0.7304462030073596,1.7709775670690175,0.11040385402933214,16.5313131147541,1.0838158999002487,0.6711531462093178,-0.037606861841170125,-0.7128084456926329,31.697924999999998,52.99037777777777,0.035264815238736695,0.5652388918202059,-16.564477777777775,0.17023575462257357,
000672.SZ,水泥制造,20251028,20250930,5.9255,5.4758,29.8579,495124783.43,-760509473.5872,42.6468,3598463266.51,527983115.87,755071117.83,660660810.5500001,94410307.28,16883339054.39,7200196223.87,12.65,16.3281,4.8981,1226285.2443,0.048981000000000004,0.06124411290964656,12262852442.999998,0.05387497025026383,0.9377663196940367,1.4301046664831487,0.03913093307086167,11.015988524590163,1.482218319631689,7.497802984452625,-0.08106534399251952,,16.747349999999997,26.958199999999998,0.02073754875375313,0.9749661886805974,2.899700000000003,0.25985052442531775,
000676.SZ,营销代理,20251030,20250930,2.8293,2.7589,16.1274,97659713.56,-176725157.81,13.2743,3032344662.46,119295045.69,-128205237.65,-129595327.65,1390090.0,5118161106.63,679397868.08,7.6,54.1798,,957439.8034,,0.01845706333356712,9574398034.0,-0.013535611031606293,0.8186401454908567,-1.0746903771943224,-0.02532068157880452,94.5798088235294,0.572847425617985,5.08415762478571,-0.16508090339524184,,189.03434,14.766216666666667,-0.03715223480001131,0.2866135327581222,1.3611833333333347,0.06952210653235899,
000680.SZ,工程机械整机,20251031,20250930,15.1385,10.35,20.526,823131634.33,-379889930.3525,67.3655,10487875015.92,838375331.16,229724884.85,-227638960.082,25963449.96,18793908823.84,12660603901.81,11.66,14.4443,0.8107,1749166.2856,0.008107,0.06923146154538469,17491662856.0,-0.01301414061979334,0.9818175747025997,0.2740119804481199,-0.012112379719180123,19.87703770491803,0.726682728806524,2.4971837711710374,0.11619819584709612,0.4622499721405191,30.2349,25.310625,-0.014458450544924735,0.4777359938349391,-4.784625000000002,0.39246936642562114,top_20pct
000681.SZ,数字媒体,20251031,20250930,2.0655,2.2205,42.7473,71265018.35,2926820.9393,17.3202,609853843.18,74313981.62,30186045.42,19779976.910000004,10406068.51,4425338840.2,766477444.98,20.55,128.8108,0.1166,1439686.631,0.001166,0.007763324193312983,14396866310.0,0.0013739084939797571,0.9589718757690754,0.4061960449697676,0.004469709015345379,95.50358852459016,1.348753507485574,3.432650769886156,0.054015485082980375,-0.01781628935768953,282.32725,43.035500000000006,-0.04358944601184855,0.45624643033926054,-0.28820000000000334,-0.05547873867393672,
000682.SZ,电网自动化设备,20251025,20250930,9.3262,6.48,32.1243,473306621.38,,55.2065,5164644598.68,495015157.26,-354764561.56,-504984290.4042,63739225.13,13265498006.66,7323422447.58,12.63,22.3473,0.6492,1693338.2098,0.006492,0.04474813512146881,16933382098.0,-0.029821821032659724,0.9561457148097026,-0.716674138876246,-0.03806749585659509,24.593568852459015,0.908664380272145,0.7088213644259538,0.10959951945968993,0.4522479616199806,34.1796,31.44465,-0.007247689721268899,0.6538198223501738,0.6796499999999988,0.17891118101978618,
000685.SZ,水务及水治理,20251031,20250930,6.8262,4.8714,24.0341,1205254556.78,626308474.6951,48.1334,3142663530.81,1211275417.17,-427661041.1,-548818267.22,121157226.12,35672338589.65,17170316962.89,10.95,11.635,0.7451,1615246.9293,0.007451,0.08594757198109154,16152469293.0,-0.03397736019580867,0.9950293217342203,-0.3530667220995691,-0.01538498144271468,10.221570491803279,1.1382790941304133,5.954316596066294,0.33796532751011843,,23.743025000000003,33.445325,-0.07060023480344767,0.4900386534571731,-9.411224999999998,-0.05636942106190036,
000686.SZ,证券Ⅲ,20251029,20250930,5.4623,,,1049192359.08,,81.4361,3861241657.41,1066617903.85,-2606332666.69,-2674201796.9700003,67869130.28,110057780062.95,89626736976.78,8.05,12.8461,2.1118,1884064.5966,0.021118,0.07784463767213395,18840645966.0,-0.14193790392303368,0.9836628049209546,-2.443548582188934,-0.024298162251141456,23.00327213114754,0.558446638667799,,-0.03423901463072132,,41.104866666666666,12.9658,0.005498759693006556,0.31252017198287957,,-0.12938136457289395,
000688.SZ,铅锌,20251029,20250930,13.9546,9.3925,9.3997,-203220286.82,,58.8179,1718265678.26,450434528.44,-316310698.99,-2108876402.8946,492180163.35,8414249890.42,4949085976.48,42.44,46.721,,5029427.3443,,0.021403651462939578,50294273443.0,-0.04193074595827798,-0.4511649840073703,-0.7022345735472055,-0.2506315393955259,141.67982666666666,0.32976466092043966,3.7362582070390498,0.029159598629830752,,31.30632857142857,28.86372857142857,-0.01408986385146012,1.4923819601970025,-19.46402857142857,-0.057485902778508347,
000690.SZ,火力发电,20251029,20250930,6.6321,4.2368,18.276,779469357.18,121759737.4609,42.7923,6753688613.99,820980066.62,1446149921.12,121759737.4609,628023946.07,21942824199.53,9389837769.74,5.51,12.8324,3.6298,1198914.212,0.036298,0.07792774539447025,11989142120.0,0.01015583402400271,0.9494376159327462,1.7614921237659804,0.005548954699436912,23.14389836065574,0.5544614740364949,5.171372320380733,-0.03429959642398073,,47.3028,18.06511111111111,-0.0066797884529461345,0.27128203827257585,0.21088888888888846,0.3184952730054051,
000712.SZ,证券Ⅲ,20251031,20250930,6.1653,,,-67674631.74,,80.1168,643069828.5,152173526.96,594423397.88,560333057.78,34090340.1,22929480987.9,18370357866.67,10.47,59.0366,,938112.0,,0.016938644840658167,9381120000.0,0.059729867838808154,-0.4447201368854965,3.9062208109052294,0.024437232490159305,221.96126923076923,0.26597703376178067,,-0.08019192989149404,-0.028331273502508636,41.104866666666666,12.9658,0.005498759693006556,1.4362435591568232,,0.13101224471843878,
000719.SZ,大众出版,20251030,20250930,6.4581,5.8124,37.7114,736663404.22,230636676.7394,38.1401,6620458714.56,746723740.3,767281786.03,378893831.40999997,388387954.62,18959715064.29,7231257789.15,13.03,9.8822,4.6048,1333234.4849,0.046048,0.10119204225779685,13332344849.0,0.02841914424666409,0.9865273654270612,1.027530992548517,0.01998415219454611,9.200298360655738,1.0741173397441492,1.4148195881454282,0.0157118782742367,0.10571715429495909,21.75042,31.04674,0.0038528860659772144,0.4543452494250686,6.664659999999998,0.3951609783439295,top_20pct
000727.SZ,面板,20251029,20250930,-22.7375,-3.9175,10.1861,-533846589.69,,78.2635,38894280479.23,-601615036.27,-3314781701.87,-6928889342.69,632572799.34,37335123981.43,29219761064.2,2.68,,,1213923.9506,,,12139239506.000002,-0.5707844662975214,0.8873557964904554,5.5098052775103055,-0.18558634882627786,30.936107692307694,,1.380919652502153,-0.0786274889065186,,44.49316666666667,13.199925,-0.05544973527751523,,-3.0138250000000006,-1.917200412432896,
000737.SZ,铜,20251025,20250930,10.6932,5.2436,8.4944,679568317.51,-1593115847.3973,65.8069,19972926977.85,689186742.3,-288454448.98,-1593115847.3973,464359817.45,19471062692.45,12813297398.59,13.25,33.406,0.8302,2523749.2764,0.008302,0.029934742261869127,25237492764.0,-0.06312496499928863,0.9860438046763629,-0.41854323549137146,-0.0818196660634778,72.98898363636364,0.4576855072599872,4.327467058414964,0.19326454470371734,,38.107800000000005,6.4891250000000005,-0.06721056338910048,0.8766184350710352,2.005275,0.182112997567997,
000756.SZ,原料药,20251025,20250930,5.0534,4.1772,19.1717,239056816.15,99679210.1616,40.7241,6762620901.32,256220710.12,321998862.97,98276179.5916,103668229.93,9093740128.02,3703345422.11,14.94,27.2355,1.6503,1040845.0519,0.016503,0.03671678507829855,10408450519.0,0.009441960588869857,0.9330112934197967,1.2567245747589766,0.010807014298636867,27.411090163934425,0.9935941926102065,1.7176224886937952,0.0523423204258453,0.1015524671123349,33.35348888888889,45.62468,0.0038486737919813828,0.8165712465862308,-26.452979999999997,-0.2716598530414895,
000758.SZ,铅锌,20251029,20250930,8.2716,4.0569,15.934,300581552.55,-159872816.398,59.2818,6930827902.81,480871003.78,-315251560.05,-564778180.75,249526620.7,23085818149.68,13685695199.12,6.56,23.8913,0.7021,1305728.5941,0.0070209999999999995,0.041856240556185725,13057285941.000002,-0.043253872458792614,0.6250773080248295,-0.6555844656298483,-0.024464291327610087,88.978065,0.2685077496346993,2.139135774481524,0.08092300420790344,,31.30632857142857,28.86372857142857,-0.01408986385146012,0.7631460183997486,-12.929728571428571,-0.04318347279458681,
000761.SZ,板材,20251029,20250930,-20.5796,-7.917,-3.3818,-2293814212.61,-2674356858.57,78.0005,35200834025.7,-2215788629.71,-98960183.5,-1508968599.42,1410008415.92,46730771076.92,36450234693.6,3.24,,,1331068.546,,,13310685460.0,-0.11336520601847352,1.0352134593768594,0.04466138248617685,-0.03229068480244421,11.723268421052632,,5.513188738198612,-0.0803015238040613,-0.3630609279505279,17.137900000000002,3.3377,-0.009743713349129452,,-6.7195,-1.1118642251428266,
000762.SZ,能源金属,20251029,20250930,-0.2439,-0.1817,31.9614,-19489316.76,-115268703.34,48.6052,202846422.29,-7217387.19,65488494.8,31577279.08,33911215.72,7452167441.69,3622139762.37,30.83,,0.1623,1605685.7169,0.001623,,16056857169.000002,0.0019665915158642833,2.7003285603138054,-9.073712283405984,0.0042373281769469895,128.47399591836734,,18.934139913781845,-0.008616448674415134,,74.69322500000001,29.56264,-0.02714246204312696,,2.398760000000003,-0.14570103928547423,
000766.SZ,化学制剂,20251027,20250930,1.0957,1.657,72.5754,19339397.59,-28245467.1524,49.1733,892251129.4,24963468.01,70813021.95,-28245467.1524,32611451.88,4527625159.18,2226384544.31,19.8,332.9433,,1913659.5199,,0.003003514412213731,19136595199.0,-0.001475992299501428,0.7747079685504001,2.8366660402165813,-0.006238472965265425,302.9452479166667,1.0990213653774992,0.985310305775119,-0.033468684822242634,-0.09948750518423244,89.96438500000001,56.69078148148148,0.012126126574557175,3.7008345024533873,15.884618518518522,-0.2275120239978308,
000767.SZ,火力发电,20251030,20250930,2.7851,1.8283,13.7579,307724414.55,,82.0766,11185501855.48,315369279.05,1534159501.74,-421811408.27,1955970910.01,58807463580.91,48267138629.08,5.09,23.963,,1566163.5895,,0.04173100196135709,15661635895.0,-0.026932780911134824,0.975759006955183,4.864644731285852,-0.007172752956597975,578.3851972972973,0.04143086668188487,4.225928605841167,0.029556864542588546,,47.3028,18.06511111111111,-0.0066797884529461345,0.5065873478948393,-4.307211111111112,0.029708122176371175,
000778.SZ,普钢,20251028,20250930,2.7114,2.2034,7.8741,632912176.31,-1783232467.5033,46.3263,27182962242.06,699436765.89,736488198.82,-220814857.01,957303055.83,53946444125.15,24991414777.66,4.53,46.8253,0.4415,1795321.5751,0.004415,0.02135597636320536,17953215751.0,-0.012299459889112095,0.9048883432723891,1.0529732418095779,-0.004093223577400821,24.179181967213115,1.936595707145715,1.9871688490580426,-0.07449154708943839,,43.40615,7.5971,-0.014652207129156165,1.0787710958009407,0.27700000000000014,-0.19751455754998265,
000791.SZ,水力发电,20251031,20250930,11.2351,7.209,44.083,1572228762.39,239717223.2765,53.5617,6524825660.15,1581770717.29,2224939246.42,548801067.96,1676138178.46,38515303779.62,20629434132.83,8.61,10.7124,2.0906,2792946.0179,0.020905999999999998,0.09334976289160225,27929460179.0,0.01964954082330028,0.9939675486493088,1.406612995233545,0.014248909241380378,20.60696885245902,0.5198435576186983,1.699591214380682,0.3400238913205127,-0.15134433027277794,10.7124,44.083,0.014248909241380378,1.0,0.0,0.3770999586460501,
000795.SZ,磁性材料,20251022,20250930,7.595,6.8769,19.725,159426631.33,11221221.9961,36.507,2726900701.26,200770849.01,202908281.05,7538757.3461,139430585.63,4118385520.9,1503498961.26,8.76,39.7304,2.8951,993107.2742,0.028950999999999998,0.02516964339649236,9931072742.0,0.0007591080583084908,0.7940726062380664,1.010646127416105,0.0018305127841583267,49.61518360655737,0.8007709961341158,1.9278536266186475,0.012891193917697663,,70.064425,22.4985125,-0.0052116816634234404,0.5670552495078637,-2.773512499999999,0.22315049484217928,
000801.SZ,其他黑色家电,20251030,20250930,3.261,3.125,20.2673,49023803.47,15161447.1216,55.295,2829895480.64,97824006.35,209463782.3,67759547.75,141704234.55,7327737256.07,4051875854.23,13.41,79.0472,0.7505,1362891.5018,0.0075049999999999995,0.012650669473428534,13628915018.0,0.004971749230258499,0.5011428717670793,2.141230870780013,0.009246994724581691,62.317785,1.2684532994874578,1.5254050298199486,0.03348560964000291,-0.09459900938938137,83.8725,21.974,-0.025583942281652016,0.9424686279769889,-1.7067000000000014,-0.06417063834461927,
000810.SZ,其他黑色家电,20251025,20250930,1.3382,0.2497,13.184,83389045.85,-592728885.11,42.9225,6456362934.12,85859272.74,-83628442.57,-597467628.46,258200223.46,11149328939.87,4785569652.31,11.08,127.2123,0.4479,1274416.7015,0.004479,0.007860875088336584,12744167015.0,-0.04688165399564956,0.9712293522741525,-0.9740175976477762,-0.05358776583615322,45.21963770491803,2.8132091820400533,1.0588601636620751,-0.04329460113887762,,83.8725,21.974,-0.025583942281652016,1.5167343288920683,-8.790000000000001,-0.6312463213927538,
